eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
91.79,-0.01,150,0.00887355,0.06201172,2.8142853,-0.010697905,0.00060919713,0.6034734547138214,23,2944,158.51804657897446,23552
101.7,0.01,161,0.0017444717,0.010009766,2.8265314,-0.0030758625,0.0077810986,0.15216666460037231,24,3072,164.85088816599455,24576
101.04,0.01,148,0.004531506,0.013671875,2.8640866,-0.007092727,0.00056554336,0.038327932357788086,25,3200,171.73020415799692,25600
96.29,0.02,137,0.0042753825,0.020996094,2.842862,-0.0072625005,0.00043830456,-0.08252584934234619,26,3328,179.1638581699808,26624
101.7,0.02,168,0.00616204,0.045410156,2.8857007,-0.008401849,0.00038750685,0.10837191343307495,27,3456,185.23105317301815,27648
103.51,0.02,125,0.0063174954,0.022949219,2.8469408,-0.0053103073,0.00023324764,-0.6397967338562012,28,3584,193.41047710401472,28672
105.75,0.02,136,0.0022962608,0.0036621094,2.7923536,-0.0041684764,0.00025288085,-1.484088659286499,29,3712,200.93114543298725,29696
98.25,0.03,125,0.0043062936,0.0073242188,2.7906334,-0.01159882,0.00020046793,-0.2815272808074951,30,3840,209.1095372849959,30720
94.88,0.03,132,0.00860014,0.0390625,2.7303574,-0.008781123,0.000234637,-0.7541866302490234,31,3968,216.84280292596668,31744
91.37,0.01,138,0.007018747,0.03857422,2.7133975,-0.014667428,0.00022325586,-1.3114006519317627,32,4096,224.21361838298617,32768
83.09,0.02,140,0.0017668447,0.0,2.7657027,-0.0039191744,0.00799991,0.024793922901153564,33,4224,231.4989185279701,33792
81.49,0.02,138,0.005167197,0.013183594,2.7407851,-0.0056677167,0.00025764917,-0.972105860710144,34,4352,238.8831464870018,34816
69.73,0.02,132,0.005223596,0.012207031,2.7442846,-0.005581883,0.00015356283,-1.321099042892456,35,4480,246.5925488040084,35840
63.39,0.02,144,0.007111269,0.036376953,2.7038155,-0.012184225,0.00013892006,-2.1255576610565186,36,4608,253.66707355796825,36864
58.36,0.04,149,0.0024634886,0.0014648438,2.7172592,-0.0051959585,0.007854057,0.03343021869659424,37,4736,260.4977494350169,37888
53.51,0.03,142,0.0024971592,0.005126953,2.731832,-0.0055799237,0.00020861208,-4.105816841125488,38,4864,267.6973041979945,38912
53.83,0.04,131,0.008700506,0.0871582,2.785966,-0.010567416,0.007897633,0.04735761880874634,39,4992,275.4830756710144,39936
53.73,0.05,139,0.0033472173,0.0021972656,2.754097,-0.0032594653,0.002895628,0.03049832582473755,40,5120,282.80257085798075,40960
50.65,0.05,137,0.0026299388,0.0043945312,2.7118175,-0.007510869,0.0003166903,-0.38127994537353516,41,5248,290.23919892299455,41984
52.35,0.05,138,0.010243465,0.052978516,2.6462612,-0.011616461,0.00027484266,-1.0175001621246338,42,5376,297.65098626201507,43008
57.74,0.03,130,0.011021649,0.057617188,2.7602942,-0.0065566436,0.00017866457,-0.25857722759246826,43,5504,305.5223128189682,44032
61.85,0.03,119,0.008111153,0.03100586,2.833854,-0.009068862,0.00014339197,-2.057640314102173,44,5632,314.1231877700193,45056
58.87,0.01,138,0.001005611,0.0,2.8399487,-0.0047382466,0.004071229,-0.031520962715148926,45,5760,321.5059296939871,46080
59.44,0.01,156,0.0013265862,0.0,2.8207552,-0.0037625395,0.00019473757,-0.9204310178756714,46,5888,328.04770549898967,47104
56.85,0.03,135,0.0064300443,0.032958984,2.7983816,-0.0076584322,0.00775863,0.016192138195037842,47,6016,335.6209155319957,48128
56.26,0.03,142,0.0017533938,0.00024414062,2.760357,-0.007266823,0.00025414763,-0.32548975944519043,48,6144,342.8305860320106,49152
56.08,0.03,135,0.0041231965,0.011230469,2.7583044,-0.0048135538,0.00018233777,-0.4479485750198364,49,6272,350.37455196800875,50176
58.7,0.03,108,0.0021072342,0.0,2.7568357,-0.0048455624,0.00022970319,-1.0857422351837158,50,6400,359.79165486898273,51200
66.62,0.04,112,0.010986751,0.0871582,2.675162,-0.009661541,0.004098384,0.022348344326019287,51,6528,368.8563799780095,52224
70.18,0.04,122,0.0031795586,0.0017089844,2.6704733,-0.006516806,0.00411901,-0.09021127223968506,52,6656,377.24440932896687,53248
69.79,0.04,114,0.008299026,0.029541016,2.6047094,-0.009758349,0.0005248031,-1.4785792827606201,53,6784,386.1733618680155,54272
73.13,0.03,110,0.007068156,0.024169922,2.657809,-0.0099728415,0.0037435985,0.07130998373031616,54,6912,395.4524829710135,55296
75.58,0.02,105,0.00752306,0.00048828125,2.5509443,-0.005092407,0.0040573417,0.020582854747772217,55,7040,405.1689538920182,56320
70.55,0.03,105,0.0027017952,0.02368164,2.5368502,-0.006627135,0.0040376224,0.05682343244552612,56,7168,414.88911133800866,57344
67.1,0.04,118,0.0063262023,0.037597656,2.5580971,-0.0065395306,0.0052034953,0.07388168573379517,57,7296,423.544141515973,58368
63.27,0.03,128,0.0021979297,0.00024414062,2.6359036,-0.005248865,0.00023177404,0.1847527027130127,58,7424,431.5427817599848,59392
67.68,0.03,111,0.0097520985,0.03955078,2.489731,-0.008815069,0.00023097754,-0.45842409133911133,59,7552,440.7475022349972,60416
64.6,0.06,117,0.0021629308,0.007080078,2.5753963,-0.0032767758,0.0072705382,0.03755509853363037,60,7680,449.46432461898075,61440
